
add shopify export → Commit
Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Agentic Category (product.metafields.agentiq.apl_category),Agentic Description (product.metafields.agentiq.apl_description),Agentic Title (product.metafields.agentiq.apl_title),Product Source URL (product.metafields.custom.product_upload_source_url),Size (product.metafields.custom.size),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Accessory size (product.metafields.shopify.accessory-size),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Vehicle application area (product.metafields.shopify.vehicle-application-area),Vehicle decor features (product.metafields.shopify.vehicle-decor-features),Vehicle type (product.metafields.shopify.vehicle-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
lowride-dog-sticker,,,,,,,,,Pink Sparkles,,,30cm,,,,,,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lowride-dog-sticker,,,,,,,,,Pink Sparkles,,,35cm,,,,,,50.0,shopify,continue,manual,8.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lowride-dog-sticker,,,,,,,,,Pink Sparkles,,,40cm,,,,,,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lowride-dog-sticker,,,,,,,,,Pink Sparkles,,,45cm,,,,,,50.0,shopify,continue,manual,11.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lowride-dog-sticker,,,,,,,,,Pink Sparkles,,,50cm,,,,,,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lowride-dog-sticker,,,,,,,,,Pink Sparkles,,,60cm,,,,,,50.0,shopify,continue,manual,16.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
stay-feral-jdm-window-decal,Stay Feral  - JDM Window Decal,"<p data-path-to-node=""4,1"">Stay Feral Decal </p>
<p data-path-to-node=""4,1""> </p>
<p data-path-to-node=""4,1""> </p>
<p data-path-to-node=""4,1"">Bring your car's aesthetic to life with this design, custom made by <b data-path-to-node=""4,1"" data-index-in-node=""77"">VinylHub.store</b>. Precision printed in house, our decals are made by car enthusiasts, for car enthusiasts.</p>
<ul data-path-to-node=""4,2"">
<li>
<p data-path-to-node=""4,2,0,0""><b data-path-to-node=""4,2,0,0"" data-index-in-node=""0"">VinylHub Quality:</b> Printed on premium, UV and weather-resistant vinyl.</p>
</li>
<li>
<p data-path-to-node=""4,2,1,0""><b data-path-to-node=""4,2,1,0"" data-index-in-node=""0"">Finishes:</b> Available in multiple vibrant finishes to match your build.</p>
</li>
<li>
<p data-path-to-node=""4,2,2,0""><b data-path-to-node=""4,2,2,0"" data-index-in-node=""0"">Easy Install:</b> Simple peel and stick application (just clean the surface first!).</p>
</li>
<li>
<p data-path-to-node=""4,2,3,0""><b data-path-to-node=""4,2,3,0"" data-index-in-node=""0"">Shipping:</b> Dispatched directly from our UK studio.</p>
</li>
</ul>",VinylHub,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Vehicle Decals",JDM,"Bosozoku, Die-cut vinyl stickers, Drift car stickers, Japanese car graphics, JDM car stickers, JDM sunstrip, JDM windscreen banner, Kanjozoku stickers, Streeto culture decals, Touge racing decals, UK car scene stickers, Vinyl car decals",true,Colour,Transparent,,Accessory size,20cm,,,,,,50.0,shopify,continue,manual,5.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1034/4310/4084/files/StayFeral.png?v=1781268448,1,"",false,Stay Feral JDM Window Sticker | Vinyl Car Decal UK | VinylHub,,2722,,,,,,,,,,,,,,,,,,gold; silver; bronze; pink; brown; beige; purple; orange; black; nardo-grey; dove-grey; anthracite-grey-dark-grey; wine-red; dark-red; burgundy; bright-red; bright-yellow; grass-green; light-green; dark-yellow; dark-green; forest-green; light-blue; aqua; turquoise; gray; clear; white; pink-sparkles; green-sparkles; red-sparkles; purple-sparkles; light-blue-sparkles; black-sparkles-oil-slick-mix; silver-sparkles; black-sparkles; gold-sparkles; arctic-blue; sky-blue; traffic-blue; dark-blue; silver-oil-slick; black-oil-slick; gold-oil-slick; rose-gold-oil-slick; copper-oil-slick; purple-oil-slick; red-oil-slick,vinyl,exterior,easy-to-apply; waterproof,car,,g,,,active
stay-feral-jdm-window-decal,,,,,,,,,Transparent,,,25cm,,,,,,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
stay-feral-jdm-window-decal,,,,,,,,,Transparent,,,30cm,,,,,,50.0,shopify,continue,manual,8.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
stay-feral-jdm-window-decal,,,,,,,,,Transparent,,,35cm,,,,,,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
stay-feral-jdm-window-decal,,,,,,,,,Transparent,,,40cm,,,,,,50.0,shopify,continue,manual,12.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
stay-feral-jdm-window-decal,,,,,,,,,Transparent,,,45cm,,,,,,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
stay-feral-jdm-window-decal,,,,,,,,,Transparent,,,50cm,,,,,,50.0,shopify,continue,manual,15.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
stay-feral-jdm-window-decal,,,,,,,,,Transparent,,,60cm,,,,,,50.0,shopify,continue,manual,19.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
stay-feral-jdm-window-decal,,,,,,,,,Gold,,,20cm,,,,,,50.0,shopify,continue,manual,5.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
stay-feral-jdm-window-decal,,,,,,,,,Gold,,,25cm,,,,,,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
stay-feral-jdm-window-decal,,,,,,,,,Gold,,,30cm,,,,,,50.0,shopify,continue,manual,8.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
stay-feral-jdm-window-decal,,,,,,,,,Gold,,,35cm,,,,,,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
stay-feral-jdm-window-decal,,,,,,,,,Gold,,,40cm,,,,,,50.0,shopify,continue,manual,12.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
stay-feral-jdm-window-decal,,,,,,,,,Gold,,,45cm,,,,,,50.0,shopify,continue,man
Preview truncated for large Jack 

Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Agentic Category (product.metafields.agentiq.apl_category),Agentic Description (product.metafields.agentiq.apl_description),Agentic Title (product.metafields.agentiq.apl_title),Product Source URL (product.metafields.custom.product_upload_source_url),Size (product.metafields.custom.size),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Accessory size (product.metafields.shopify.accessory-size),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Vehicle application area (product.metafields.shopify.vehicle-application-area),Vehicle decor features (product.metafields.shopify.vehicle-decor-features),Vehicle type (product.metafields.shopify.vehicle-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
kansas-speedway-road-course-decal,Kansas Speedway Road Course Decal,"<p>High-quality die-cut vinyl replica of the Kansas Speedway Road Course speedway – the perfect addition for track day lovers and motorsport collectors.</p>

<h3>Product Details:</h3>
<ul>
<li>Accurate circuit layout design with precision corners, straights, and track features</li>
<li>Premium automotive-grade vinyl with UV-resistant protective finish</li>
<li>Perfect adhesion for cars, helmets, racing suits, laptops, toolboxes, and motorsport gear</li>
<li>Available in multiple sizes: 5cm to 60cm to suit any application</li>
<li>Wide colour options: 48 vibrant vinyl colours including White, Black, Red, Blue, Green, Yellow, Orange, Pink, Purple, Grey, Silver, Gold, and many more</li>
<li>Durable, weather-resistant design built to withstand outdoor conditions, car washes, and daily wear</li>
<li>Easy peel-and-stick application with professional-grade adhesive backing</li>
<li>Precision die-cut edges for a clean, factory-finished look</li>
</ul>

<h3>About The Track:</h3>
<p>The Kansas Speedway Road Course is a world-class speedway designed to test the skills of even the most experienced drivers. Featuring a distinctive layout with technical sections, challenging corners, and fast straights, this track is beloved by racing fans and professionals worldwide. The circuit's unique design and racing heritage make it a must-visit destination for any serious motorsport enthusiast.</p>

<h3>Perfect For:</h3>
<ul>
<li>✓ Circuit racing fans and dedicated drivers</li>
<li>✓ Motorsport memorabilia enthusiasts</li>
<li>✓ Automotive customization lovers</li>
<li>✓ Racing gear, vehicles, and laptop decorators</li>
</ul>

<h3>Why Choose VinylHub:</h3>
<p>At VinylHub, we specialise in creating authentic, high-quality racing circuit decals that capture the spirit and detail of the world's greatest tracks. Each decal is precision-cut using state-of-the-art equipment to ensure every corner, straight, and chicane is accurately represented. Whether you're decorating your track car, personalising your helmet, or building the ultimate motorsport memorabilia collection, our decals deliver unmatched quality and authenticity.</p>

<p>Quality vinyl decals from VinylHub – your trusted source for authentic racing circuit decals and motorsport merchandise.</p>",VinylHub,,Track Decal,"",true,Colour,White,,Accessory size,5cm,,,,,kansas-speedway-road-course-decal-white-5cm,50.0,shopify,continue,manual,3.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1034/4310/4084/files/Road.image_1024x1024_ae21b10d-88cd-4803-a6fc-75999c6ff6a7.jpg?v=1778943794,1,Kansas Speedway Road Course Decal - White - 5cm,false,Kansas Speedway Road Course Vinyl Decal | 48 Colours & 11 Sizes | VinylHub,"Shop the Kansas Speedway Road Course precision die-cut vinyl decal. Available in 48 colours & 11 sizes (5cm–60cm). Premium automotive-grade vinyl for cars, helmets & motorsport gear. Order now!",,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
kansas-speedway-road-course-decal,,,,,,,,,White,,,10cm,,,,,kansas-speedway-road-course-decal-white-10cm,50.0,shopify,continue,manual,5.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,White,,,15cm,,,,,kansas-speedway-road-course-decal-white-15cm,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,White,,,20cm,,,,,kansas-speedway-road-course-decal-white-20cm,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,White,,,25cm,,,,,kansas-speedway-road-course-decal-white-25cm,50.0,shopify,continue,manual,11.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,White,,,30cm,,,,,kansas-speedway-road-course-decal-white-30cm,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,White,,,35cm,,,,,kansas-speedway-road-course-decal-white-35cm,50.0,shopify,continue,manual,15.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,White,,,40cm,,,,,kansas-speedway-road-course-decal-white-40cm,50.0,shopify,continue,manual,17.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,White,,,45cm,,,,,kansas-speedway-road-course-decal-white-45cm,50.0,shopify,continue,manual,19.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,White,,,50cm,,,,,kansas-speedway-road-course-decal-white-50cm,50.0,shopify,continue,manual,21.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,White,,,60cm,,,,,kansas-speedway-road-course-decal-white-60cm,50.0,shopify,continue,manual,25.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Black,,,5cm,,,,,kansas-speedway-road-course-decal-black-5cm,50.0,shopify,continue,manual,3.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Black,,,10cm,,,,,kansas-speedway-road-course-decal-black-10cm,50.0,shopify,continue,manual,5.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Black,,,15cm,,,,,kansas-speedway-road-course-decal-black-15cm,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Black,,,20cm,,,,,kansas-speedway-road-course-decal-black-20cm,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Black,,,25cm,,,,,kansas-speedway-road-course-decal-black-25cm,50.0,shopify,continue,manual,11.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Black,,,30cm,,,,,kansas-speedway-road-course-decal-black-30cm,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Black,,,35cm,,,,,kansas-speedway-road-course-decal-black-35cm,50.0,shopify,continue,manual,15.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Black,,,40cm,,,,,kansas-speedway-road-course-decal-black-40cm,50.0,shopify,continue,manual,17.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Black,,,45cm,,,,,kansas-speedway-road-course-decal-black-45cm,50.0,shopify,continue,manual,19.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Black,,,50cm,,,,,kansas-speedway-road-course-decal-black-50cm,50.0,shopify,continue,manual,21.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Black,,,60cm,,,,,kansas-speedway-road-course-decal-black-60cm,50.0,shopify,continue,manual,25.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Red,,,5cm,,,,,kansas-speedway-road-course-decal-red-5cm,50.0,shopify,continue,manual,3.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Red,,,10cm,,,,,kansas-speedway-road-course-decal-red-10cm,50.0,shopify,continue,manual,5.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Red,,,15cm,,,,,kansas-speedway-road-course-decal-red-15cm,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Red,,,20cm,,,,,kansas-speedway-road-course-decal-red-20cm,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Red,,,25cm,,,,,kansas-speedway-road-course-decal-red-25cm,50.0,shopify,continue,manual,11.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Red,,,30cm,,,,,kansas-speedway-road-course-decal-red-30cm,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Red,,,35cm,,,,,kansas-speedway-road-course-decal-red-35cm,50.0,shopify,continue,manual,15.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Red,,,40cm,,,,,kansas-speedway-road-course-decal-red-40cm,50.0,shopify,continue,manual,17.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Red,,,45cm,,,,,kansas-speedway-road-course-decal-red-45cm,50.0,shopify,continue,manual,19.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Red,,,50cm,,,,,kansas-speedway-road-course-decal-red-50cm,50.0,shopify,continue,manual,21.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Red,,,60cm,,,,,kansas-speedway-road-course-decal-red-60cm,50.0,shopify,continue,manual,25.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Blue,,,5cm,,,,,kansas-speedway-road-course-decal-blue-5cm,50.0,shopify,continue,manual,3.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Blue,,,10cm,,,,,kansas-speedway-road-course-decal-blue-10cm,50.0,shopify,continue,manual,5.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Blue,,,15cm,,,,,kansas-speedway-road-course-decal-blue-15cm,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Blue,,,20cm,,,,,kansas-speedway-road-course-decal-blue-20cm,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Blue,,,25cm,,,,,kansas-speedway-road-course-decal-blue-25cm,50.0,shopify,continue,manual,11.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Blue,,,30cm,,,,,kansas-speedway-road-course-decal-blue-30cm,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Blue,,,35cm,,,,,kansas-speedway-road-course-decal-blue-35cm,50.0,shopify,continue,manual,15.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Blue,,,40cm,,,,,kansas-speedway-road-course-decal-blue-40cm,50.0,shopify,continue,manual,17.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Blue,,,45cm,,,,,kansas-speedway-road-course-decal-blue-45cm,50.0,shopify,continue,manual,19.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Blue,,,50cm,,,,,kansas-speedway-road-course-decal-blue-50cm,50.0,shopify,continue,manual,21.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Blue,,,60cm,,,,,kansas-speedway-road-course-decal-blue-60cm,50.0,shopify,continue,manual,25.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Green,,,5cm,,,,,kansas-speedway-road-course-decal-green-5cm,50.0,shopify,continue,manual,3.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Green,,,10cm,,,,,kansas-speedway-road-course-decal-green-10cm,50.0,shopify,continue,manual,5.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Green,,,15cm,,,,,kansas-speedway-road-course-decal-green-15cm,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Green,,,20cm,,,,,kansas-speedway-road-course-decal-green-20cm,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Green,,,25cm,,,,,kansas-speedway-road-course-decal-green-25cm,50.0,shopify,continue,manual,11.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Green,,,30cm,,,,,kansas-speedway-road-course-decal-green-30cm,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Green,,,35cm,,,,,kansas-speedway-road-course-decal-green-35cm,50.0,shopify,continue,manual,15.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Green,,,40cm,,,,,kansas-speedway-road-course-decal-green-40cm,50.0,shopify,continue,manual,17.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Green,,,45cm,,,,,kansas-speedway-road-course-decal-green-45cm,50.0,shopify,continue,manual,19.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Green,,,50cm,,,,,kansas-speedway-road-course-decal-green-50cm,50.0,shopify,continue,manual,21.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Green,,,60cm,,,,,kansas-speedway-road-course-decal-green-60cm,50.0,shopify,continue,manual,25.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Yellow,,,5cm,,,,,kansas-speedway-road-course-decal-yellow-5cm,50.0,shopify,continue,manual,3.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Yellow,,,10cm,,,,,kansas-speedway-road-course-decal-yellow-10cm,50.0,shopify,continue,manual,5.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Yellow,,,15cm,,,,,kansas-speedway-road-course-decal-yellow-15cm,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Yellow,,,20cm,,,,,kansas-speedway-road-course-decal-yellow-20cm,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Yellow,,,25cm,,,,,kansas-speedway-road-course-decal-yellow-25cm,50.0,shopify,continue,manual,11.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Yellow,,,30cm,,,,,kansas-speedway-road-course-decal-yellow-30cm,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Yellow,,,35cm,,,,,kansas-speedway-road-course-decal-yellow-35cm,50.0,shopify,continue,manual,15.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Yellow,,,40cm,,,,,kansas-speedway-road-course-decal-yellow-40cm,50.0,shopify,continue,manual,17.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Yellow,,,45cm,,,,,kansas-speedway-road-course-decal-yellow-45cm,50.0,shopify,continue,manual,19.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Yellow,,,50cm,,,,,kansas-speedway-road-course-decal-yellow-50cm,50.0,shopify,continue,manual,21.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Yellow,,,60cm,,,,,kansas-speedway-road-course-decal-yellow-60cm,50.0,shopify,continue,manual,25.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Orange,,,5cm,,,,,kansas-speedway-road-course-decal-orange-5cm,50.0,shopify,continue,manual,3.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
